33217,KINDRED,2,1-0,ADJECTIVE,trochaic,2
33218,KINDS,1,1,NOUN,none,1
33226,KINAESTHETIC,4,2-0-1-0,ADJECTIVE,dactylic,3
33228,KINETIC,3,0-1-0,ADJECTIVE,anapestic,3
33230,KING,1,1,NOUN,none,1
33231,KINGBIRD,2,1-2,NOUN,iambic,2
33234,KINGDOM,2,1-0,NOUN,trochaic,1
33236,KINGFISHER,3,1-2-2,NOUN,iambic,3
33239,KINGLY,2,1-0,ADJECTIVE,trochaic,1
33240,KINGPIN,2,1-2,NOUN,iambic,2
33241,KINGS,1,1,NOUN,none,1
33242,KINGSHIP,2,1-0,NOUN,trochaic,2
33243,KINGSTON,2,1-0,NOUN,trochaic,2
33249,KINKY,2,1-0,ADJECTIVE,trochaic,1
33253,KINSHASA,3,0-1-0,NOUN,anapestic,3
33254,KINSHIP,2,1-2,NOUN,iambic,2
33255,KINSMAN,2,1-2,NOUN,iambic,2
33258,KIOSK,2,1-2,NOUN,iambic,2
33260,KIP,1,1,NOUN,none,1
33261,KIPLING,2,1-0,NOUN,trochaic,2
33263,KIPPER,2,1-0,NOUN,trochaic,1
33265,KIRIBATI,4,2-1-1-0,NOUN,trochaic,3
33266,KIRK,1,1,NOUN,none,1
33268,KIRSCH,1,1,NOUN,none,1
33274,KISMET,2,1-0,NOUN,trochaic,2
33275,KISS,1,1,NOUN,none,1
33276,KISSER,2,1-0,NOUN,trochaic,1
33277,KISSES,2,1-0,VERB,trochaic,1
33278,KISSING,2,1-0,VERB,trochaic,2
33280,KIT,1,1,NOUN,none,1
33283,KITCAT,2,1-2,NOUN,iambic,2
33284,KITCHEN,2,1-0,NOUN,trochaic,1
33285,KITCHENER,3,1-0-0,NOUN,trochaic,2
33286,KITCHENETTE,3,2-0-1,NOUN,dactylic,2
33287,KITCHENWARE,3,1-0-2,NOUN,iambic,2
33288,KITE,1,1,NOUN,none,1
33289,KITES,1,1,VERB,none,1
33292,KITSCH,1,1,NOUN,none,1
33293,KITTEN,2,1-0,NOUN,trochaic,1
33296,KITTIWAKE,3,1-0-2,NOUN,iambic,2
33297,KITTY,2,1-0,NOUN,trochaic,1
33298,KIWI,2,1-0,NOUN,trochaic,2
33301,KLAN,1,1,NOUN,none,1
33302,KLANSMAN,2,1-0,NOUN,trochaic,2
33304,KLEENEX,2,1-0,NOUN,trochaic,2
33307,KLEPTOMANIAC,5,2-0-1-0-0,NOUN,dactylic,3
33308,KLONDIKE,2,1-2,NOUN,iambic,2
33309,KLUTZ,1,1,NOUN,none,1
33312,KNACK,1,1,NOUN,none,1
33318,KNAPSACK,2,1-2,NOUN,iambic,2
33322,KNAVE,1,1,NOUN,none,1
33326,KNEAD,1,1,VERB,none,1
33327,KNEE,1,1,NOUN,none,1
33328,KNEED,1,1,VERB,none,1
33329,KNEEL,1,1,NOUN,none,1
33331,KNEELING,2,1-0,VERB,trochaic,1
33332,KNEES,1,1,NOUN,none,1
33333,KNELL,1,1,NOUN,none,1
33334,KNESSET,2,1-0,NOUN,trochaic,1
33335,KNICKERBOCKERS,4,1-0-2-0,NOUN,iambic,3
33336,KNICKKNACK,2,1-2,NOUN,iambic,2
33337,KNICKKNACKS,2,1-2,NOUN,iambic,2
33339,KNIFE,1,1,NOUN,none,1
33340,KNIFELIKE,2,1-2,ADJECTIVE,iambic,2
33341,KNIGHT,1,1,NOUN,none,1
33344,KNIGHTHOOD,2,1-2,NOUN,iambic,2
33346,KNIGHTS,1,1,NOUN,none,1
33349,KNIT,1,1,NOUN,none,1
33350,KNITTED,2,1-0,ADJECTIVE,trochaic,1
33351,KNITTER,2,1-0,NOUN,trochaic,1
33352,KNITTING,2,1-0,NOUN,trochaic,1
33353,KNITWEAR,2,1-2,NOUN,iambic,2
33354,KNOB,1,1,NOUN,none,1
33356,KNOBBY,2,1-0,ADJECTIVE,trochaic,1
33358,KNOCK,1,1,NOUN,none,1
33360,KNOCKDOWN,2,1-2,NOUN,iambic,2
33361,KNOCKED,1,1,VERB,none,1
33364,KNOCKOUT,2,1-2,NOUN,iambic,2
33365,KNOCKS,1,1,VERB,none,1
33366,KNOLL,1,1,NOUN,none,1
33367,KNOT,1,1,NOUN,none,1
33370,KNOTTED,2,1-0,ADJECTIVE,trochaic,1
33371,KNOTTY,2,1-0,ADJECTIVE,trochaic,1
33373,KNOW,1,1,NOUN,none,1
33374,KNOWING,2,1-0,NOUN,trochaic,1
33375,KNOWINGLY,3,1-0-0,ADVERB,trochaic,2
33378,KNOWLEDGE,2,1-0,NOUN,trochaic,2
33380,KNOWN,1,1,ADJECTIVE,none,1
33381,KNOWS,1,1,VERB,none,1
33382,KNUCKLE,2,1-0,NOUN,trochaic,2
33384,KNUCKLES,2,1-0,NOUN,trochaic,2
33389,KOALA,3,0-1-0,NOUN,anapestic,3
33394,KOBUS,2,1-0,NOUN,trochaic,1
33398,KOHL,1,1,NOUN,none,1
33400,KOHLRABI,3,0-1-0,NOUN,anapestic,2
33409,KOMI,2,1-0,NOUN,trochaic,1
33414,KOOK,1,1,NOUN,none,1
33417,KOPEK,2,1-0,NOUN,trochaic,2
33419,KORAN,2,0-1,NOUN,iambic,2
33420,KORANIC,3,0-1-0,ADJECTIVE,anapestic,3
33423,KOREA,3,2-1-2,NOUN,trochaic,3
33424,KOREAN,3,2-1-2,NOUN,trochaic,3
33425,KORUNA,3,0-1-2,NOUN,iambic,3
33426,KOS,1,1,NOUN,none,1
33427,KOSHER,2,1-0,NOUN,trochaic,1
33431,KOTO,2,1-0,NOUN,trochaic,1
33436,KOWTOW,2,1-1,NOUN,trochaic,2
33439,KRAFT,1,1,NOUN,none,1
33444,KRAUT,1,1,NOUN,none,1
33445,KREMLIN,2,1-0,NOUN,trochaic,2
33449,KRILL,1,1,NOUN,none,1
33450,KRIS,1,1,NOUN,none,1
33451,KRISHNA,2,1-0,NOUN,trochaic,2
33455,KRUPP,1,1,NOUN,none,1
33457,KRYPTON,2,1-0,NOUN,trochaic,2
33462,KUDZU,2,1-0,NOUN,trochaic,2
33468,KUMQUAT,2,1-0,NOUN,trochaic,2
33473,KURDISH,2,1-0,NOUN,trochaic,2
33482,KUWAIT,2,0-1,NOUN,iambic,2
33483,KUWAITI,3,0-1-0,NOUN,anapestic,3
33491,KWANZA,2,1-0,NOUN,trochaic,2
33492,KWANZAA,2,1-0,NOUN,trochaic,2
33496,KYLES,1,1,NOUN,none,1
33497,KYLIE,2,1-2,NOUN,iambic,2
33499,KYOTO,2,1-0,NOUN,trochaic,3
33504,KYUSHU,2,1-0,NOUN,trochaic,3
33506,LA,1,1,NOUN,none,0
33508,LAB,1,1,NOUN,none,1
33512,LABEL,2,1-0,NOUN,trochaic,1
33513,LABELLED,2,1-0,ADJECTIVE,trochaic,1
33524,LABOUR,2,1-0,NOUN,trochaic,1
33526,LABORATORY,4,1-0-2-0,NOUN,iambic,3
33527,LABOURED,2,1-0,ADJECTIVE,trochaic,2
33529,LABOURER,3,1-0-0,NOUN,trochaic,3
33530,LABOURING,3,1-0-0,ADJECTIVE,trochaic,3
33531,LABORIOUS,4,0-1-0-0,ADJECTIVE,anapestic,3
33532,LABORIOUSLY,5,0-1-0-0-0,ADVERB,anapestic,3
33535,LABOURS,2,1-0,VERB,trochaic,1
33538,LABRADOR,3,1-0-2,NOUN,iambic,3
33544,LABYRINTH,3,1-0-2,NOUN,iambic,2
33547,LABYRINTHINE,4,2-0-1-2,ADJECTIVE,dactylic,3
33551,LAC,1,1,NOUN,none,1
33553,LACE,1,1,NOUN,none,1
33555,LACED,1,1,ADJECTIVE,none,1
33557,LACERATE,3,1-0-2,ADJECTIVE,iambic,3
33558,LACERATION,4,2-0-1-0,NOUN,dactylic,3
33572,LACHRYMOSE,3,1-0-2,ADJECTIVE,iambic,3
33577,LACK,1,1,NOUN,none,1
33578,LACKADAISICAL,5,2-0-1-0-0,ADJECTIVE,dactylic,3
33584,LACKEY,2,1-0,NOUN,trochaic,2
33585,LACKING,2,1-0,ADJECTIVE,trochaic,2
33586,LACKLUSTRE,3,1-2-2,ADJECTIVE,iambic,3
33590,LACONIC,3,0-1-0,ADJECTIVE,anapestic,1
33593,LACQUER,2,1-0,NOUN,trochaic,2
33598,LACROSSE,2,0-1,NOUN,iambic,2
33602,LACTATION,3,0-1-0,NOUN,anapestic,3
33609,LACTIC,2,1-0,ADJECTIVE,trochaic,2
33612,LACTOBACILLUS,5,2-0-0-1-0,NOUN,dactylic,3
33614,LACTOSE,2,1-0,NOUN,trochaic,2
33620,LACY,2,1-0,ADJECTIVE,trochaic,2
33621,LAD,1,1,NOUN,none,1
33622,LADDER,2,1-0,NOUN,trochaic,1
33623,LADE,1,1,VERB,none,1
33624,LADEN,2,1-0,ADJECTIVE,trochaic,2
33625,LADING,2,1-0,VERB,trochaic,2
33626,LADINO,3,0-1-0,NOUN,anapestic,3
33627,LADLE,2,1-0,NOUN,trochaic,1
33628,LADY,2,1-0,NOUN,trochaic,1
33629,LADYBUG,3,1-0-2,NOUN,iambic,2
33632,LADYLIKE,3,1-0-2,ADJECTIVE,iambic,2
33639,LAG,1,1,VERB,none,1
33640,LAGAN,2,1-0,NOUN,trochaic,1
33644,LAGER,2,1-0,NOUN,trochaic,1
33646,LAGGARD,2,1-0,ADJECTIVE,trochaic,1
33647,LAGGING,2,1-0,NOUN,trochaic,2
33649,LAGNIAPPE,2,1-2,NOUN,iambic,2
33653,LAGOON,2,0-1,NOUN,iambic,1
33656,LAGOS,2,1-0,NOUN,trochaic,2
33659,LAGS,1,1,VERB,none,1
33666,LAID,1,1,ADJECTIVE,none,1
33668,LAIN,1,1,ADVERB,none,1
33669,LAIR,1,1,NOUN,none,1
33670,LAIRD,1,1,NOUN,none,1
33671,LAIS,1,1,NOUN,none,1
33674,LAIT,1,1,NOUN,none,1
33675,LAITY,3,1-0-0,NOUN,trochaic,3
33676,LAKE,1,1,NOUN,none,1
33677,LAKEFRONT,2,1-2,NOUN,iambic,2
33678,LAKESIDE,2,1-2,NOUN,iambic,2
33682,LALLY,2,1-0,NOUN,trochaic,1
33683,LAMA,2,1-0,NOUN,trochaic,2
33685,LAMAIST,3,1-0-0,NOUN,trochaic,3
33691,LAMB,1,1,NOUN,none,1
33693,LAMBASTE,2,2-1,VERB,trochaic,2
33695,LAMBDA,2,1-0,NOUN,trochaic,2
33705,LAME,1,1,NOUN,none,1
33708,LAMELLAR,3,0-1-0,ADJECTIVE,anapestic,3
33713,LAMELY,2,1-0,ADVERB,trochaic,2
33716,LAMENT,2,0-1,NOUN,iambic,1
33717,LAMENTABLE,4,0-1-0-0,ADJECTIVE,anapestic,3
33720,LAMENTED,3,0-1-0,ADJECTIVE,anapestic,2
33721,LAMENTING,3,0-1-0,ADJECTIVE,anapestic,3
33722,LAMIA,3,1-0-0,NOUN,trochaic,3
33723,LAMINA,3,1-0-0,NOUN,trochaic,3
33727,LAMINATE,3,1-0-0,NOUN,trochaic,3
33728,LAMINATED,4,1-0-2-0,ADJECTIVE,iambic,3
33738,LAMP,1,1,NOUN,none,1
33742,LAMPLIGHTER,3,1-2-2,NOUN,iambic,3
33744,LAMPOON,2,0-1,VERB,iambic,2
33746,LAMPPOST,2,1-2,NOUN,iambic,2
33747,LAMPREY,2,1-0,NOUN,trochaic,2
33754,LANAI,2,0-1,NOUN,iambic,1
33757,LANCASTER,3,1-2-2,NOUN,iambic,3
33758,LANCASTRIAN,4,2-1-0-0,NOUN,trochaic,3
33759,LANCE,1,1,VERB,none,1
33760,LANCELET,2,1-0,NOUN,trochaic,2
33761,LANCELOT,3,1-0-2,NOUN,iambic,2
33762,LANCEOLATE,4,1-0-0-2,ADJECTIVE,iambic,3
33763,LANCER,2,1-0,NOUN,trochaic,1
33764,LANCERS,2,1-0,NOUN,trochaic,1
33766,LANCET,2,1-0,NOUN,trochaic,2
33770,LAND,1,1,NOUN,none,1
33772,LANDAU,2,1-2,NOUN,iambic,2
33773,LANDED,2,1-0,ADJECTIVE,trochaic,1
33774,LANDFALL,2,1-2,NOUN,iambic,2
33775,LANDFILL,2,1-2,NOUN,iambic,2
33776,LANDGRAVE,2,1-2,NOUN,iambic,2
33777,LANDHOLDING,3,1-2-2,NOUN,iambic,3
33778,LANDING,2,1-0,NOUN,trochaic,1
33779,LANDLER,2,1-0,NOUN,trochaic,2
33780,LANDLESS,2,1-0,ADJECTIVE,trochaic,2
33781,LANDLOCKED,2,1-2,ADJECTIVE,iambic,2
33783,LANDLORD,2,1-2,NOUN,iambic,2
33785,LANDMARK,2,1-2,NOUN,iambic,2
33786,LANDMASS,2,1-2,NOUN,iambic,2
33787,LANDOWNER,3,1-2-2,NOUN,iambic,3
33789,LANDS,1,1,VERB,none,1
33790,LANDSCAPE,2,1-2,NOUN,iambic,2
33791,LANDSCAPED,2,1-2,ADJECTIVE,iambic,2
33792,LANDSCAPING,3,1-2-2,NOUN,iambic,3
33796,LANDSLIDE,2,1-2,NOUN,iambic,2
33798,LANDSMAN,2,1-0,NOUN,trochaic,2
33800,LANDWARD,2,1-0,ADJECTIVE,trochaic,1
33802,LANE,1,1,NOUN,none,1
33803,LANG,1,1,ADJECTIVE,none,1
33806,LANGLEY,2,1-0,NOUN,trochaic,1
33811,LANGUAGE,2,1-0,NOUN,trochaic,1
33812,LANGUAGES,3,1-0-0,NOUN,trochaic,1
33813,LANGUID,2,1-0,ADJECTIVE,trochaic,2
33816,LANGUISH,2,1-0,VERB,trochaic,2
33817,LANGUISHING,3,1-0-0,VERB,trochaic,3
33824,LANIUS,3,1-0-0,NOUN,trochaic,3
33825,LANK,1,1,ADJECTIVE,none,1
33827,LANKY,2,1-0,ADJECTIVE,trochaic,1
33828,LANOLIN,3,1-0-0,NOUN,trochaic,3
33831,LANSING,2,1-0,NOUN,trochaic,1
33832,LANTANA,3,0-1-0,NOUN,anapestic,3
33833,LANTERN,2,1-0,NOUN,trochaic,2
33839,LANTHANUM,3,1-0-0,NOUN,trochaic,3
33843,LANYARD,2,1-0,NOUN,trochaic,1
33845,LAO,1,1,NOUN,none,1
33847,LAOS,2,1-0,NOUN,trochaic,1
33848,LAOTIAN,3,0-1-0,ADJECTIVE,anapestic,3
33849,LAP,1,1,NOUN,none,1
33851,LAPAROSCOPY,5,2-0-1-0-0,NOUN,dactylic,3
33854,LAPDOG,2,1-2,NOUN,iambic,2
33855,LAPEL,2,0-1,NOUN,iambic,1
33858,LAPIDARY,4,1-0-2-0,NOUN,iambic,3
33864,LAPIN,2,1-0,NOUN,trochaic,1
33865,LAPIS,2,1-0,NOUN,trochaic,1
33867,LAPP,1,1,NOUN,none,1
33871,LAPSE,1,1,NOUN,none,1
33872,LAPSED,1,1,ADJECTIVE,none,1
33876,LAPTOP,2,1-2,NOUN,iambic,2
33881,LARCENY,3,1-0-0,NOUN,trochaic,3
33882,LARCH,1,1,NOUN,none,1
33883,LARD,1,1,NOUN,none,1
33885,LARDER,2,1-0,NOUN,trochaic,1
33889,LARGE,1,1,NOUN,none,1
33891,LARGELY,2,1-0,ADVERB,trochaic,1
33893,LARGENESS,2,1-0,NOUN,trochaic,2
33894,LARGER,2,1-0,ADJECTIVE,trochaic,1
33895,LARGESS,2,1-0,NOUN,trochaic,2
33896,LARGEST,2,1-0,ADJECTIVE,trochaic,1
33901,LARGO,2,1-0,NOUN,trochaic,1
33903,LARIAT,3,1-0-0,NOUN,trochaic,1
33909,LARK,1,1,NOUN,none,1
33910,LARKSPUR,2,1-2,NOUN,iambic,2
33913,LARREA,3,1-0-0,NOUN,trochaic,1
33921,LARVA,2,1-0,NOUN,trochaic,1
33924,LARVAL,2,1-0,ADJECTIVE,trochaic,1
33926,LARYNGEAL,4,2-1-2-0,ADJECTIVE,dactylic,2
33928,LARYNGITIS,4,2-0-1-0,NOUN,dactylic,3
33930,LARYNGOSCOPE,4,0-1-0-2,NOUN,iambic,3
33931,LARYNX,2,1-0,NOUN,trochaic,1
33933,LASAGNE,3,0-1-0,NOUN,anapestic,3
33937,LASCIVIOUS,4,0-1-0-0,ADJECTIVE,anapestic,3
33939,LASE,1,1,VERB,none,1
33940,LASER,2,1-0,NOUN,trochaic,1
33941,LASH,1,1,NOUN,none,1
33943,LASHER,2,1-0,NOUN,trochaic,1
33944,LASHING,2,1-0,NOUN,trochaic,1
33950,LASS,1,1,NOUN,none,1
33952,LASSIE,2,1-0,NOUN,trochaic,1
33954,LASSO,2,1-0,NOUN,trochaic,2
33956,LAST,1,1,NOUN,none,1
33958,LASTING,2,1-0,ADJECTIVE,trochaic,1
33959,LASTINGLY,3,1-0-0,ADVERB,trochaic,3
33963,LATCH,1,1,NOUN,none,1
33965,LATCHKEY,2,1-2,NOUN,iambic,2
33967,LATE,1,1,ADJECTIVE,none,1
33968,LATECOMER,3,1-0-0,NOUN,trochaic,2
33970,LATELY,2,1-0,ADVERB,trochaic,1
33971,LATENCY,3,1-0-0,NOUN,trochaic,1
33972,LATENESS,2,1-0,NOUN,trochaic,2
33973,LATENT,2,1-0,ADJECTIVE,trochaic,1
33974,LATER,2,1-0,ADJECTIVE,trochaic,1
33975,LATERAL,3,1-0-0,ADJECTIVE,trochaic,1
33977,LATERALLY,4,1-0-0-2,ADVERB,iambic,3
33982,LATEST,2,1-0,NOUN,trochaic,1
33985,LATEX,2,1-2,NOUN,iambic,2
33986,LATH,1,1,NOUN,none,1
33987,LATHE,1,1,NOUN,none,1
33988,LATHER,2,1-0,NOUN,trochaic,1
33996,LATIN,2,1-0,NOUN,trochaic,1
33997,LATINATE,3,1-0-2,ADJECTIVE,iambic,3
34000,LATINO,3,0-1-0,NOUN,anapestic,2
34005,LATITUDE,3,1-0-2,NOUN,iambic,3
34006,LATITUDINAL,5,2-0-1-0-0,ADJECTIVE,dactylic,3
34013,LATRINE,2,0-1,NOUN,iambic,2
34014,LATRINES,2,0-1,NOUN,iambic,2
34018,LATTER,2,1-0,NOUN,trochaic,1
34021,LATTICE,2,1-0,NOUN,trochaic,1
34023,LATVIA,3,1-0-0,NOUN,trochaic,1
34024,LATVIAN,3,1-0-0,NOUN,trochaic,1
34025,LAUD,1,1,VERB,none,1
34026,LAUDABLE,3,1-0-0,ADJECTIVE,trochaic,3
34030,LAUDANUM,3,1-0-0,NOUN,trochaic,3
34035,LAUDATORY,4,1-0-2-0,ADJECTIVE,iambic,3
34038,LAUGH,1,1,NOUN,none,1
34039,LAUGHABLE,3,1-0-0,ADJECTIVE,trochaic,3
34041,LAUGHING,2,1-0,ADJECTIVE,trochaic,1
34042,LAUGHINGLY,3,1-0-0,ADVERB,trochaic,2
34043,LAUGHINGSTOCK,3,1-0-2,NOUN,iambic,3
34044,LAUGHS,1,1,VERB,none,1
34046,LAUGHTER,2,1-0,NOUN,trochaic,1
34047,LAUNCH,1,1,NOUN,none,1
34048,LAUNCHED,1,1,VERB,none,1
34049,LAUNCHER,2,1-0,NOUN,trochaic,1
34050,LAUNCHING,2,1-0,NOUN,trochaic,1
34052,LAUNDER,2,1-0,VERB,trochaic,1
34054,LAUNDERING,3,1-0-0,NOUN,trochaic,3
34056,LAUNDRY,2,1-0,NOUN,trochaic,1
34060,LAUREATE,3,1-0-0,NOUN,trochaic,3
34061,LAUREL,2,1-0,NOUN,trochaic,1
34063,LAURELS,2,1-0,NOUN,trochaic,1
34066,LAVA,2,1-0,NOUN,trochaic,1
34072,LAVATORY,4,1-0-2-0,NOUN,iambic,3
34073,LAVE,1,1,VERB,none,1
34075,LAVENDER,3,1-0-0,NOUN,trochaic,3
34076,LAVER,2,1-0,NOUN,trochaic,1
34077,LAVISH,2,1-0,ADJECTIVE,trochaic,1
34078,LAVISHLY,3,1-0-0,ADVERB,trochaic,2
34081,LAW,1,1,NOUN,none,1
34083,LAWFUL,2,1-0,ADJECTIVE,trochaic,1
34086,LAWLESS,2,1-0,ADJECTIVE,trochaic,1
34087,LAWLESSNESS,3,1-0-0,NOUN,trochaic,3
34088,LAWMAN,2,1-0,NOUN,trochaic,2
34089,LAWN,1,1,NOUN,none,1
34090,LAWRENCIUM,4,0-1-0-0,NOUN,anapestic,3
34091,LAWS,1,1,NOUN,none,1
34092,LAWSUIT,2,1-2,NOUN,iambic,2
34093,LAWYER,2,1-0,NOUN,trochaic,1
34095,LAX,1,1,ADJECTIVE,none,1
34096,LAXATIVE,3,1-0-0,NOUN,trochaic,3
34097,LAXITY,3,1-0-0,ADVERB,trochaic,2
34100,LAY,1,1,ADJECTIVE,none,1
34102,LAYER,2,1-0,NOUN,trochaic,1
34103,LAYERED,2,1-0,ADJECTIVE,trochaic,1
34106,LAYING,2,1-0,NOUN,trochaic,1
34107,LAYMAN,2,1-0,NOUN,trochaic,1
34108,LAYOFF,2,1-2,NOUN,iambic,2
34109,LAYOUT,2,1-2,NOUN,iambic,2
34110,LAYS,1,1,VERB,none,1
34115,LAZARUS,3,1-0-0,NOUN,trochaic,3
34116,LAZILY,3,1-0-0,ADVERB,trochaic,3
34117,LAZULI,3,0-1-0,NOUN,anapestic,3
34118,LAZY,2,1-0,ADJECTIVE,trochaic,2
34125,LEA,1,1,NOUN,none,1
34126,LEACH,1,1,NOUN,none,1
34127,LEAD,1,1,NOUN,none,1
34128,LEADED,2,1-0,ADJECTIVE,trochaic,1
34129,LEADEN,2,1-0,ADJECTIVE,trochaic,1
34130,LEADER,2,1-0,NOUN,trochaic,1
34131,LEADERLESS,3,1-0-0,ADJECTIVE,trochaic,3
34132,LEADERSHIP,3,1-0-2,NOUN,iambic,2
34133,LEADING,2,1-0,ADJECTIVE,trochaic,1
34135,LEADS,1,1,VERB,none,1
34137,LEAF,1,1,NOUN,none,1
34138,LEAFED,1,1,ADJECTIVE,none,1
34139,LEAFHOPPER,3,1-2-2,NOUN,iambic,3
34140,LEAFLESS,2,1-0,ADJECTIVE,trochaic,2
34141,LEAFLET,2,1-0,NOUN,trochaic,2
34142,LEAFLIKE,2,1-2,ADJECTIVE,iambic,2
34143,LEAFY,2,1-0,ADJECTIVE,trochaic,1
34144,LEAGUE,1,1,NOUN,none,1
34145,LEAK,1,1,NOUN,none,1
34146,LEAKAGE,2,1-0,NOUN,trochaic,1
34147,LEAKEY,2,1-0,NOUN,trochaic,1
34148,LEAKING,2,1-0,VERB,trochaic,1
34150,LEAKY,2,1-0,ADJECTIVE,trochaic,1
34151,LEAL,1,1,ADJECTIVE,none,1
34152,LEAN,1,1,ADJECTIVE,none,1
34153,LEANED,1,1,VERB,none,1
34154,LEANING,2,1-0,NOUN,trochaic,1
34157,LEAP,1,1,NOUN,none,1
34158,LEAPFROG,2,1-2,NOUN,iambic,2
34159,LEAPING,2,1-0,VERB,trochaic,1
34160,LEAPS,1,1,VERB,none,1
34161,LEAR,1,1,NOUN,none,1
34163,LEARN,1,1,VERB,none,1
34164,LEARNED,1,1,ADJECTIVE,none,1
34165,LEARNER,2,1-0,NOUN,trochaic,1
34166,LEARNING,2,1-0,NOUN,trochaic,1
34167,LEARNT,1,1,VERB,none,1
34168,LEAS,1,1,NOUN,none,1
34169,LEASE,1,1,NOUN,none,1
34170,LEASEHOLD,2,1-2,NOUN,iambic,2
34173,LEASH,1,1,NOUN,none,1
34174,LEAST,1,0,DETERMINER,none,1
34175,LEATHER,2,1-0,NOUN,trochaic,1
34179,LEATHERWOOD,3,1-0-2,NOUN,iambic,3
34181,LEATHERY,3,1-0-0,ADJECTIVE,trochaic,3
34183,LEAVE,1,1,NOUN,none,1
34184,LEAVEN,2,1-0,NOUN,trochaic,1
34185,LEAVENED,2,1-0,ADJECTIVE,trochaic,1
34186,LEAVES,1,1,VERB,none,1
34187,LEAVING,2,1-0,VERB,trochaic,1
34188,LEAVINGS,2,1-0,NOUN,trochaic,1
34189,LEBANESE,3,1-0-2,NOUN,iambic,3
34190,LEBANON,3,1-0-0,NOUN,trochaic,1
34199,LECHER,2,1-0,NOUN,trochaic,2
34200,LECHEROUS,3,1-0-0,ADJECTIVE,trochaic,3
34204,LECITHIN,3,1-0-0,NOUN,trochaic,3
34205,LECTERN,2,1-0,NOUN,trochaic,2
34208,LECTOR,2,1-0,NOUN,trochaic,2
34209,LECTURE,2,1-0,NOUN,trochaic,1
34210,LECTURER,3,1-0-0,NOUN,trochaic,3
34213,LED,1,1,VERB,none,1
34214,LEDA,2,1-0,NOUN,trochaic,1
34215,LEDGE,1,1,NOUN,none,1
34216,LEDGER,2,1-0,NOUN,trochaic,2
34218,LEE,1,1,NOUN,none,1
34219,LEECH,1,1,NOUN,none,1
34221,LEECHES,2,1-0,VERB,trochaic,1
34222,LEEDS,1,1,NOUN,none,1
34225,LEEK,1,1,NOUN,none,1
34229,LEERY,2,1-0,ADJECTIVE,trochaic,1
34230,LEES,1,1,NOUN,none,1
34231,LEEWARD,2,1-0,NOUN,trochaic,1
34232,LEEWAY,2,1-2,NOUN,iambic,2
34233,LEFT,1,1,NOUN,none,1
34235,LEFTHANDED,3,2-1-2,ADJECTIVE,trochaic,3
34237,LEFTIST,2,1-0,ADJECTIVE,trochaic,2
34238,LEFTOVER,3,1-2-2,NOUN,iambic,2
34239,LEG,1,1,NOUN,none,1
34240,LEGACY,3,1-0-0,NOUN,trochaic,1
34242,LEGAL,2,1-0,ADJECTIVE,trochaic,1
34243,LEGALESE,3,1-0-2,NOUN,iambic,2
34244,LEGALISM,4,1-0-2-0,NOUN,iambic,2
34245,LEGALITY,4,0-1-0-0,NOUN,anapestic,3
34246,LEGALISATION,5,2-0-0-1-0,NOUN,dactylic,3
34247,LEGALISE,3,1-0-2,VERB,iambic,2
34248,LEGALISED,3,1-0-2,VERB,iambic,2
34249,LEGALLY,3,1-0-0,ADVERB,trochaic,1
34251,LEGATE,2,1-0,NOUN,trochaic,2
34254,LEGATO,3,0-1-2,ADJECTIVE,iambic,3
34256,LEGEND,2,1-0,NOUN,trochaic,1
34257,LEGENDARY,4,1-0-2-0,ADJECTIVE,iambic,2
34258,LEGERDEMAIN,4,2-0-0-1,NOUN,dactylic,3
34261,LEGGED,2,1-0,ADJECTIVE,trochaic,1
34262,LEGGING,2,1-0,NOUN,trochaic,1
34263,LEGGY,2,1-0,ADJECTIVE,trochaic,1
34264,LEGIBILITY,5,2-0-1-0-0,NOUN,dactylic,3
34265,LEGIBLE,3,1-0-0,ADJECTIVE,trochaic,2
34267,LEGION,2,1-0,NOUN,trochaic,1
34269,LEGIONNAIRE,3,1-0-2,NOUN,iambic,2
34271,LEGISLATE,3,1-0-2,VERB,iambic,2
34272,LEGISLATION,4,2-0-1-0,NOUN,dactylic,3
34273,LEGISLATIVE,4,1-0-2-0,ADJECTIVE,iambic,3
34274,LEGISLATIVELY,5,1-0-2-0-0,ADVERB,iambic,3
34275,LEGISLATOR,4,1-0-2-0,NOUN,iambic,3
34278,LEGISLATURE,4,1-0-2-0,NOUN,iambic,3
34280,LEGITIMACY,5,0-1-0-0-0,NOUN,anapestic,3
34281,LEGITIMATE,4,0-1-0-0,ADJECTIVE,anapestic,3
34282,LEGITIMATELY,5,0-1-0-0-0,ADVERB,anapestic,3
34284,LEGLESS,2,1-0,ADJECTIVE,trochaic,2
34287,LEGS,1,1,NOUN,none,1
34288,LEGUME,2,1-2,NOUN,iambic,2
34294,LEI,1,1,NOUN,none,1
34297,LEICESTER,2,1-0,NOUN,trochaic,2
34305,LEIPZIG,2,1-0,NOUN,trochaic,2
34307,LEISURE,2,1-0,NOUN,trochaic,1
34310,LEISURELY,3,1-0-0,ADJECTIVE,trochaic,3
34314,LEK,1,1,NOUN,none,1
34317,LEMAN,2,1-0,NOUN,trochaic,1
34318,LEMMA,2,1-0,NOUN,trochaic,1
34319,LEMMING,2,1-0,NOUN,trochaic,1
34325,LEMON,2,1-0,NOUN,trochaic,1
34326,LEMONADE,3,1-0-1,NOUN,trochaic,2
34333,LEMUR,2,1-0,NOUN,trochaic,2
